What is weight decay?	L2 regularization on the weights.<br>\(E_j = E_{j-1} + \lambda \sum_i^n w_i^2\)
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What is a <b>set family</b>?"	"A <b>set of sets</b>  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  When can we say that a model \(f\) <b>shatters</b>&nbsp;a set of data points \((x_1, x_2, ..., x_n)\)?"	"If for some parameters \(\theta\), \(f\) can <b>predicts without errors all the labels</b>  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What is the <b>VC-dimension </b>of a binary classification model \(f\)?"	"The maximum number of points that \(f\) can <b>shatter</b>  <div class=""details1"">Shatter means classifying w/o errors</div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What is the VC dimension of a <b>linear classifier </b>in 2d?"	"3  <div class=""details1"">By <u>Radon</u>'s theorem, in 2d a line cannot <u>shatter</u>&nbsp;four or more points</div>  <div class=""details2""></div>   <img src=""paste-ac70e5204ee3f070484ab09df5cad397f0be1915.jpg"">"
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What does this formula means?<div><br></div><div>\(m \geq \frac{\log (|\mathcal{H}| / \delta)}{\epsilon}\)</div>"	"We need at least \(m\) samples to get an error lower than \(\epsilon\) given the cardinality of the hypothesis space \(|\mathcal{H}|\) and the confidence \(\delta\).  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  <div>What is \(m\) here?</div><div><br></div>\(m \geq \frac{\log (|\mathcal{H}| / \delta)}{\epsilon}\)"	"The number of training samples  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  <div>What is \(|\mathcal{H}|\) here?</div><div><br></div>\(m \geq \frac{\log (|\mathcal{H}| / \delta)}{\epsilon}\)"	"The cardinality of the <b>hypothesis space</b>  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  <div>What is \(\epsilon\) here?</div><div><br></div>\(m \geq \frac{\log (|\mathcal{H}| / \delta)}{\epsilon}\)"	"The maximum value of the <b>true error</b>  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  <div>What is \(\delta\) here?</div><div><br></div>\(m \geq \frac{\log (|\mathcal{H}| / \delta)}{\epsilon}\)"	"The <b>confidence</b> we set as hyperparameter  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What is the <b>hypothesis space</b>?<div></div>"	"All the considered <b>functions</b>  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  Who introduced the notion of <b>PAC-learnability</b>?"	"Leslie Valiant  <div class=""details1""></div>  <div class=""details2""></div>   <img src=""paste-f2a6cbc286906ee8320084733045954a3bdc7b3e.jpg"">"
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What does the acronyme <b>PAC</b>&nbsp;means in learning theory?"	"<b>P</b>robably <b>A</b>pproximately <b>C</b>orrect  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What does the ""<u>probably</u>"" means in&nbsp;<b>P</b>robably&nbsp;<b>A</b>pproximately&nbsp;<b>C</b>orrect (PAC) learning?"	"Our hypothesis will be have low generalization error with a <b>high probability </b>\(1 - \delta\)  <div class=""details1""></div>  <div class=""details2""></div>   <img src=""paste-cbf4b8006295d0e3a351be5c1dfbd786550f09dc.jpg"">"
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What does the ""<u>approximately</u>"" means in&nbsp;<b>P</b>robably&nbsp;<b>A</b>pproximately&nbsp;<b>C</b>orrect (PAC) learning?"	"Our hypothesis will be have<b> low generalization error</b> \(\text{err}(h) \le \epsilon\) with a high probability<b>&nbsp;</b>  <div class=""details1""></div>  <div class=""details2""></div>   <img src=""paste-cbf4b8006295d0e3a351be5c1dfbd786550f09dc.jpg"">"
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What does it mean, that an algorithm \(A\)&nbsp;PAC-learns a class of function?"	"It will have a <b>low generalization error </b>with a <b>high probability</b>  <div class=""details1"">More precisely an hypothesis \(h\) will validate this among a set \(H\)</div>  <div class=""details2""></div>   <img src=""paste-cbf4b8006295d0e3a351be5c1dfbd786550f09dc.jpg"">"
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What is it mean, that an algorithm \(A\) <b>efficiently</b> PAC-learns a class of functions?"	"If it can run in <b>time polynomial </b>of the amount of data \(|S|\)  <div class=""details1"">i.e. it doesn't need to use all the data to train efficiently, akin to lowshot models</div>  <div class=""details2""></div>   <img src=""paste-cbf4b8006295d0e3a351be5c1dfbd786550f09dc.jpg"">"
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What does it mean, that an algorithm \(A\)<b>&nbsp;</b>that can PAC-learn a class of functions, is a <b>proper learner</b>?"	"The output function \(h\) always lies in \(H\)  <div class=""details1"">This means we can learn without <u>overfitting</u></div>  <div class=""details2""></div>   <img src=""paste-cbf4b8006295d0e3a351be5c1dfbd786550f09dc.jpg"">"
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  If an algorithm \(A\) is not a <b>proper learner</b>, how is the <u>empirical risk</u>?"	"Null  <div class=""details1"">We are <u>overfitting</u></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  If an algorithm \(A\) is not a <b>proper learner</b>, how is the <u>true error</u>?"	"High  <div class=""details1"">We are <u>overfitting</u></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  Why do we want to limit our <b>hypothesis space</b>?"	"If we minimize errors over all functions, we will easily reach <b>null empirical risk</b>, but maybe with a <b>high true error</b>  <div class=""details1"">This is overfitting</div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What happens when we minimize over all functions and not solely \(H\)?"	"<div>We may overfit</div>  <div class=""details1"">If we minimize errors over all functions, we will easily reach&nbsp;<b>null empirical risk</b>, but maybe with a&nbsp;<b>high true error</b></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  Under which sampling assumption does <b>PAC learning </b>rely?"	"<div>That samples are <b>Independent and Identically Distributed </b>(iid)</div>  <div class=""details1"">Which is not true in some scenarios as <u>Continual Learning</u></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What is the <b>sample selection bias</b>?"	"We don't sample examples in an&nbsp;<b>Independent and Identically Distributed</b> (iid)&nbsp;manner  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What is a <b>non-stationnary environment</b>?"	"When the data <b>distribution changes through time</b>  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What is the setting <b>Deep Mutual Learning</b>?"	"Training the <b>teacher &amp; students</b>&nbsp;together in the same time  <div class=""details1"">Both models benefit</div>  <div class=""details2"">Introduced by <i>Zhang et al. 2018b</i></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What is <b>Cross-Modal Transfer</b>?"	"Transfering knowledge between a <b>teacher &amp; student</b>&nbsp;each with different modality  <div class=""details1"">e.g. RGB to depth</div>  <div class=""details2""></div>   <img src=""paste-8d75486a7b6c5bcb0e901e90ac40f5d75adb1953.jpg"">"
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle"">AI Safety</div>  What is a <b>prosaic AI</b>?"	"An AI we can build&nbsp;<b>without learning anything substantially new</b> about <b>intelligence</b>  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle"">AI Safety</div>  How do we call an AI we can build&nbsp;<b>without learning anything substantially new</b>&nbsp;about&nbsp;<b>intelligence</b>?"	"A <b>prosaic </b>AI  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle"">AI Safety</div>  What does the acronyme <b>IDA </b>means?"	"<b>I</b>terate<b>d</b> <b>A</b>mplification  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle"">AI Safety</div>  Which organization push&nbsp;<b>Iterated&nbsp;Amplification</b> (<b>IDA)</b>?"	"OpenAI  <div class=""details1"">From&nbsp;Paul Christiano</div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle"">AI Safety</div>  What is&nbsp;<b>Iterated&nbsp;Amplification</b> (<b>IDA)</b>?"	"A <b>research agenda</b> that address the AI safety problem  <div class=""details1"">It's from OpenAI's&nbsp;Paul Christiano</div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle"">AI Safety</div>  What is <b>a</b><strong>n intent aligned </strong>agent?"	"An agent that does what we want it to do  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle"">AI Safety</div>  <div>How do we call an agent that does what we want it to do?</div>"	"An <strong>intent aligned&nbsp;</strong>agent  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle"">AI Safety</div>  <div>What are the two main goal of Iterated Amplification (<b>IDA)</b>?</div>"	"1. To have a powerful AI<br>2. To have a safe AI  <div class=""details1"">If the AI isn't good, it may do catastrophic mistakes</div>  <div class=""details2"">If the AI isn't safe, it may harm us</div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle"">AI Safety</div>  What is a <b>corrigible </b>agent?"	"An AI that we can fix or at least <b>shut down</b>  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle"">AI Safety</div>  What is the term for an AI that we can fix or at least&nbsp;<b>shut down</b>?"	"A <b>corrigible </b>agent  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle"">AI Safety</div>  What is&nbsp;<b><em style="""">approval-directed</em> AI</b>?"	"An AI that only takes actions that the <b>user would probably approve</b>  <div class=""details1"">This also include actions the AI could hide</div>  <div class=""details2"">It allow us to achieve <u>corrigibility</u></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle"">AI Safety</div>  Does an&nbsp;<b><em style="""">approval-directed</em> AI </b>optimize for short-term or long-term preferences of the user?"	"Short-term  <div class=""details1"">We say it's <u>act-based</u></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle"">AI Safety</div>  What is an <b>act-based </b>AI?"	"An AI that takes in account the <b>short-term </b>preferences of the user  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle"">AI Safety</div>  What is <b>short-term preferences </b>of an user when considering AI safety?"	"Things that the user would still endorse in the short-term  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What is the name of the field where a model is trained <b>collaboratively</b> on many <b>personal devices</b>?"	"Federated Learning  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  <div>What is <b>Federated Learning</b>?</div>"	"Learning a model <b>collaboratively </b>on many <b>personal devices</b>  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  <div>In&nbsp;<b>Federated Learning</b>, where is the data stored?</div>"	"On the&nbsp;<b>personal devices</b>  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  <div>What is the main bottleneck that lead Google to develop <b>federated learning</b>?</div>"	"The network <b>bandwidth</b>  <div class=""details1"">Uploading data is very costly</div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What kind of uncertainty does the <b>Monte Carlo Dropout </b>detect?"	"<b>Epistemic</b> uncertainty  <div class=""details1"">Uncertainty linked to the model bias</div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What kind of uncertainty does the <b>MAP inference </b>by <b>predicting the variance&nbsp;</b>detect?"	"<b>Aleatoric</b> uncertainty  <div class=""details1"">Uncertainty linked to the data bias</div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What kind of uncertainty is linked to the <b>data bias</b>?"	"<b>Aleatoric</b> uncertainty  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What kind of uncertainty is linked to the <b>model bias</b>?"	"<b>Epistemic</b> uncertainty  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What is a <b>random forest</b>?"	"An ensembling of many <b>randomized decision trees</b>  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  In <u>random forest</u>, what is <b>bagging</b>?"	"Learning each <u>decision tree</u>&nbsp;on a <b>different data subset</b>  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  In <u>random forest</u>, what is <b>features randomness</b>?"	"Learning each <u>decision tree</u>&nbsp;on a <b>different subset of the features</b>  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  In <u>random forest</u>, what are two strategies to ensure <b>diversity</b>&nbsp;among decision trees?"	"<b>Bagging </b>and <b>features randomness</b>  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  How do we call in <u>random forest</u>&nbsp;the strategy of learning each&nbsp;<u>decision tree</u>&nbsp;on a&nbsp;<b>different data subset</b>?"	"<b>Bagging</b>  <div class=""details1"">Also bootstrap aggragation</div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  How do we merge the trees prediction in a <b>random forest</b>?"	"<b>Average </b>of likelihoods or <b>voting</b>  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What is the <b>Breiman-RF </b>strategy in random forest?"	"Producing diversity among trees with <b>bagging </b>and <b>features randomness</b>  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What does the <b>impurity </b>of a leaf mean in a decision tree?"	"How much <b>different classes are mixed</b>  <div class=""details1"">We wish to minimize it so classes are well discriminated</div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What is the most common <b>impurity </b>metric in decision tree?"	"<b>Gini</b>&nbsp;impurity  <div class=""details1""></div>  <div class=""details2""></div>   "
" <h5>🤖 Deep Learning</h5>  <div class=""subtitle""></div>  What is the <b>Gini </b>impurity of a leaf?"	"The <b>probability</b> that two <b>randomly</b> selected training examples from the leaf have <b>different results</b>  <div class=""details1""><img src=""paste-f9011204f7908e57031e22a6f9d8d2cc607fedfa.jpg""><div><img src=""paste-e71e0274605fc7150519cb80936e92c864f1558b.jpg""><br></div></div>  <div class=""details2""></div>   <div><img src=""paste-09ba5162be5d5dd639cc0516c5db7393ee27deb6.jpg""><img src=""paste-66a87f9dab9cefaa9ed20c00be4a2866bb2f8326.jpg""><img src=""paste-6f7695505bcf10eb25ef82ca52e2f2f9cffa5bf5.jpg""><br></div><div><br></div>"
